congress,rollnumber,date,yea_count,nay_count,bioname,icpsr,cast_code,state_abbrev,party_code,party_name,nominate_dim1,nominate_dim2
84,1,1955-01-14,95,0,"Jenner, William Ezra",4922,1,IN,200,Republican,0.572,-0.011
84,1,1955-01-14,95,0,"Johnson, Lyndon Baines",4979,1,TX,100,Democrat,-0.242,0.528
84,1,1955-01-14,95,0,"Johnston, Olin Dewitt Talmadge",5009,1,SC,100,Democrat,-0.166,0.986
84,1,1955-01-14,95,0,"Kefauver, Carey Estes",5122,1,TN,100,Democrat,-0.429,0.372
84,1,1955-01-14,95,0,"Kennedy, John Fitzgerald",5180,3,MA,100,Democrat,-0.311,-0.244
84,1,1955-01-14,95,0,"Kerr, Robert Samuel",5213,3,OK,100,Democrat,-0.209,0.726
84,1,1955-01-14,95,0,"Kilgore, Harley Martin",5240,1,WV,100,Democrat,-0.476,0.073
84,1,1955-01-14,95,0,"Knowland, William Fife",5343,1,CA,200,Republican,0.227,-0.453
84,1,1955-01-14,95,0,"Kuchel, Thomas Henry",5372,1,CA,200,Republican,0.098,-0.61
84,1,1955-01-14,95,0,"Langer, William",5452,1,ND,200,Republican,0.023,0.436
84,1,1955-01-14,95,0,"Lehman, Herbert Henry",5591,7,NY,100,Democrat,-0.658,-0.401
84,1,1955-01-14,95,0,"Long, Russell Billiu",5767,1,LA,100,Democrat,-0.18,0.873
84,1,1955-01-14,95,0,"Magnuson, Warren Grant",5913,1,WA,100,Democrat,-0.325,0.179
84,1,1955-01-14,95,0,"Malone, George Wilson",5944,1,NV,200,Republican,0.312,0.413
84,1,1955-01-14,95,0,"Mansfield, Michael Joseph (Mike)",5967,1,MT,100,Democrat,-0.439,0.43
84,1,1955-01-14,95,0,"Martin, Edward",6021,1,PA,200,Republican,0.441,-0.497
84,1,1955-01-14,95,0,"Martin, Thomas Ellsworth",6039,1,IA,200,Republican,0.304,-0.17
84,1,1955-01-14,95,0,"Mccarthy, Joseph Raymond",6137,1,WI,200,Republican,0.287,0.01
84,1,1955-01-14,95,0,"Mcclellan, John Little",6151,1,AR,100,Democrat,0.017,0.962
84,1,1955-01-14,95,0,"Mcnamara, Patrick Vincent",6366,1,MI,100,Democrat,-0.568,-0.091
84,1,1955-01-14,95,0,"Millikin, Eugene Donald",6525,1,CO,200,Republican,0.271,-0.079
84,1,1955-01-14,95,0,"Monroney, Almer Stillwell Mike",6597,3,OK,100,Democrat,-0.264,0.36
84,1,1955-01-14,95,0,"Morse, Wayne Lyman",6738,1,OR,328,Independent,-0.851,0.525
84,1,1955-01-14,95,0,"Mundt, Karl Earl",6796,1,SD,200,Republican,0.275,-0.018
84,1,1955-01-14,95,0,"Murray, James Edward",6820,1,MT,100,Democrat,-0.432,0.35
84,1,1955-01-14,95,0,"Neely, Matthew Mansfield",6856,1,WV,100,Democrat,-0.346,0.311
84,1,1955-01-14,95,0,"Neuberger, Richard Lewis",6882,1,OR,100,Democrat,-0.543,-0.419
84,1,1955-01-14,95,0,"O'mahoney, Joseph Christopher",7070,3,WY,100,Democrat,-0.236,0.243
84,1,1955-01-14,95,0,"Pastore, John Orlando",7229,3,RI,100,Democrat,-0.256,-0.144
84,1,1955-01-14,95,0,"Payne, Frederick George",7271,1,ME,200,Republican,0.094,-0.514
84,1,1955-01-14,95,0,"Potter, Charles Edward",7551,1,MI,200,Republican,0.249,-0.438
84,1,1955-01-14,95,0,"Purtell, William Arthur",7656,1,CT,200,Republican,0.186,-0.829
84,1,1955-01-14,95,0,"Robertson, Absalom Willis",7958,1,VA,100,Democrat,0.078,0.754
84,1,1955-01-14,95,0,"Russell, Richard Brevard, Jr.",8138,3,GA,100,Democrat,0.005,1
84,1,1955-01-14,95,0,"Saltonstall, Leverett",8185,1,MA,200,Republican,0.175,-0.536
84,1,1955-01-14,95,0,"Schoeppel, Andrew Frank",8270,1,KS,200,Republican,0.377,0.012
84,1,1955-01-14,95,0,"Scott, William Kerr",8313,1,NC,100,Democrat,-0.258,0.651
84,1,1955-01-14,95,0,"Smathers, George Armistead",8593,3,FL,100,Democrat,-0.143,0.714
84,1,1955-01-14,95,0,"Smith, Howard Alexander",8635,1,NJ,200,Republican,0.159,-0.873
84,1,1955-01-14,95,0,"Smith, Margaret Chase",8666,1,ME,200,Republican,0.1,-0.378
84,1,1955-01-14,95,0,"Sparkman, John Jackson",8764,1,AL,100,Democrat,-0.204,0.795
84,1,1955-01-14,95,0,"Stennis, John Cornelius",8883,1,MS,100,Democrat,-0.056,0.998
84,1,1955-01-14,95,0,"Symington, William Stuart (Stuart)",9141,1,MO,100,Democrat,-0.319,0.254
84,1,1955-01-14,95,0,"Thye, Edward John",9374,1,MN,200,Republican,0.125,-0.337
84,1,1955-01-14,95,0,"Watkins, Arthur Vivian",9865,1,UT,200,Republican,0.312,-0.224
84,1,1955-01-14,95,0,"Welker, Herman",9930,1,ID,200,Republican,0.493,0.343
84,1,1955-01-14,95,0,"Wiley, Alexander",10110,1,WI,200,Republican,0.169,-0.4
84,1,1955-01-14,95,0,"Williams, John James",10163,1,DE,200,Republican,0.603,-0.442
84,1,1955-01-14,95,0,"Young, Milton Ruben",10450,1,ND,200,Republican,0.172,0.187
84,1,1955-01-14,95,0,"Thurmond, James Strom",99369,1,SC,100,Democrat,0.282,0.959
84,2,1955-01-28,4,92,"Aiken, George David",52,6,VT,200,Republican,0.062,-0.435
84,2,1955-01-28,4,92,"Allott, Gordon Llewellyn",142,6,CO,200,Republican,0.308,-0.445
84,2,1955-01-28,4,92,"Anderson, Clinton Presba",165,6,NM,100,Democrat,-0.201,0.213
84,2,1955-01-28,4,92,"Barkley, Alben William",437,6,KY,100,Democrat,-0.375,0.087
84,2,1955-01-28,4,92,"Barrett, Frank Aloysius",464,6,WY,200,Republican,0.332,-0.046
84,2,1955-01-28,4,92,"Beall, James Glenn",546,6,MD,200,Republican,0.176,-0.55
84,2,1955-01-28,4,92,"Bender, George Harrison",621,6,OH,200,Republican,0.179,-0.893
84,2,1955-01-28,4,92,"Bennett, Wallace Foster",645,6,UT,200,Republican,0.447,-0.334
84,2,1955-01-28,4,92,"Bible, Alan Harvey",688,6,NV,100,Democrat,-0.2,0.528
84,2,1955-01-28,4,92,"Bricker, John William",1024,4,OH,200,Republican,0.528,-0.247
84,2,1955-01-28,4,92,"Bridges, Henry Styles (Styles)",1027,6,NH,200,Republican,0.372,-0.475
84,2,1955-01-28,4,92,"Bush, Prescott Sheldon",1329,6,CT,200,Republican,0.28,-0.945
84,2,1955-01-28,4,92,"Butler, John Marshall",1341,6,MD,200,Republican,0.368,-0.212
84,2,1955-01-28,4,92,"Byrd, Harry Flood",1365,6,VA,100,Democrat,0.188,0.564
84,2,1955-01-28,4,92,"Capehart, Homer Earl",1489,6,IN,200,Republican,0.37,-0.222
84,2,1955-01-28,4,92,"Carlson, Frank",1510,6,KS,200,Republican,0.232,-0.243
84,2,1955-01-28,4,92,"Case, Clifford Philip",1569,6,NJ,200,Republican,-0.108,-0.994
84,2,1955-01-28,4,92,"Case, Francis Higbee",1570,6,SD,200,Republican,0.239,0.032
84,2,1955-01-28,4,92,"Chavez, Dennis",1678,2,NM,100,Democrat,-0.206,0.391
84,2,1955-01-28,4,92,"Clements, Earle C.",1831,6,KY,100,Democrat,-0.233,0.428
84,2,1955-01-28,4,92,"Cotton, Norris H.",2087,6,NH,200,Republican,0.395,-0.318
84,2,1955-01-28,4,92,"Curtis, Carl Thomas",2267,6,NE,200,Republican,0.492,-0.004
84,2,1955-01-28,4,92,"Daniel, Marion Price",2326,6,TX,100,Democrat,0.024,0.762
84,2,1955-01-28,4,92,"Dirksen, Everett Mckinley",2609,6,IL,200,Republican,0.317,-0.498
84,2,1955-01-28,4,92,"Douglas, Paul Howard",2691,6,IL,100,Democrat,-0.58,-0.815
84,2,1955-01-28,4,92,"Duff, James Henderson",2745,6,PA,200,Republican,0.091,-0.666
84,2,1955-01-28,4,92,"Dworshak, Henry Clarence",2803,6,ID,200,Republican,0.402,0.056
84,2,1955-01-28,4,92,"Eastland, James Oliver",2822,6,MS,100,Democrat,0.024,1
84,2,1955-01-28,4,92,"Ellender, Allen Joseph",2901,6,LA,100,Democrat,-0.089,0.996
84,2,1955-01-28,4,92,"Ervin, Samuel James, Jr.",2987,6,NC,100,Democrat,-0.041,0.999
84,2,1955-01-28,4,92,"Flanders, Ralph Edward",3206,4,VT,200,Republican,0.175,-0.789
84,2,1955-01-28,4,92,"Frear, Joseph Allen, Jr.",3349,4,DE,100,Democrat,0.034,0.477
84,2,1955-01-28,4,92,"Fulbright, James William",3388,6,AR,100,Democrat,-0.38,0.925
84,2,1955-01-28,4,92,"George, Walter Franklin",3536,6,GA,100,Democrat,-0.064,0.363
84,2,1955-01-28,4,92,"Goldwater, Barry Morris",3658,6,AZ,200,Republican,0.641,-0.289
84,2,1955-01-28,4,92,"Gore, Albert Arnold",3704,6,TN,100,Democrat,-0.328,0.551
84,2,1955-01-28,4,92,"Green, Theodore Francis",3783,4,RI,100,Democrat,-0.342,-0.025
84,2,1955-01-28,4,92,"Hayden, Carl Trumbull",4227,6,AZ,100,Democrat,-0.221,0.334
84,2,1955-01-28,4,92,"Hennings, Thomas Carey, Jr.",4328,6,MO,100,Democrat,-0.356,-0.038
84,2,1955-01-28,4,92,"Hickenlooper, Bourke Blakemore",4382,6,IA,200,Republican,0.372,-0.316
84,2,1955-01-28,4,92,"Hill, Joseph Lister",4418,6,AL,100,Democrat,-0.265,0.851
84,2,1955-01-28,4,92,"Holland, Spessard Lindsey",4520,6,FL,100,Democrat,0.009,0.599
84,2,1955-01-28,4,92,"Hruska, Roman Lee",4660,6,NE,200,Republican,0.446,-0.063
84,2,1955-01-28,4,92,"Humphrey, Hubert Horatio, Jr.",4728,6,MN,100,Democrat,-0.397,-0.093
84,2,1955-01-28,4,92,"Ives, Irving Mcneil",4834,6,NY,200,Republican,0.043,-0.999
84,2,1955-01-28,4,92,"Jackson, Henry Martin (Scoop)",4851,6,WA,100,Democrat,-0.296,0.065
84,2,1955-01-28,4,92,"Jenner, William Ezra",4922,6,IN,200,Republican,0.572,-0.011
84,2,1955-01-28,4,92,"Johnson, Lyndon Baines",4979,5,TX,100,Democrat,-0.242,0.528
84,2,1955-01-28,4,92,"Johnston, Olin Dewitt Talmadge",5009,6,SC,100,Democrat,-0.166,0.986
84,2,1955-01-28,4,92,"Kefauver, Carey Estes",5122,6,TN,100,Democrat,-0.429,0.372
84,2,1955-01-28,4,92,"Kennedy, John Fitzgerald",5180,7,MA,100,Democrat,-0.311,-0.244
84,2,1955-01-28,4,92,"Kerr, Robert Samuel",5213,6,OK,100,Democrat,-0.209,0.726
84,2,1955-01-28,4,92,"Kilgore, Harley Martin",5240,6,WV,100,Democrat,-0.476,0.073
84,2,1955-01-28,4,92,"Knowland, William Fife",5343,6,CA,200,Republican,0.227,-0.453
84,2,1955-01-28,4,92,"Kuchel, Thomas Henry",5372,6,CA,200,Republican,0.098,-0.61
84,2,1955-01-28,4,92,"Langer, William",5452,1,ND,200,Republican,0.023,0.436
84,2,1955-01-28,4,92,"Lehman, Herbert Henry",5591,1,NY,100,Democrat,-0.658,-0.401
84,2,1955-01-28,4,92,"Long, Russell Billiu",5767,6,LA,100,Democrat,-0.18,0.873
84,2,1955-01-28,4,92,"Magnuson, Warren Grant",5913,6,WA,100,Democrat,-0.325,0.179
84,2,1955-01-28,4,92,"Malone, George Wilson",5944,6,NV,200,Republican,0.312,0.413
84,2,1955-01-28,4,92,"Mansfield, Michael Joseph (Mike)",5967,6,MT,100,Democrat,-0.439,0.43
84,2,1955-01-28,4,92,"Martin, Edward",6021,6,PA,200,Republican,0.441,-0.497
84,2,1955-01-28,4,92,"Martin, Thomas Ellsworth",6039,6,IA,200,Republican,0.304,-0.17
84,2,1955-01-28,4,92,"Mccarthy, Joseph Raymond",6137,4,WI,200,Republican,0.287,0.01
84,2,1955-01-28,4,92,"Mcclellan, John Little",6151,6,AR,100,Democrat,0.017,0.962
84,2,1955-01-28,4,92,"Mcnamara, Patrick Vincent",6366,6,MI,100,Democrat,-0.568,-0.091
84,2,1955-01-28,4,92,"Millikin, Eugene Donald",6525,6,CO,200,Republican,0.271,-0.079
84,2,1955-01-28,4,92,"Monroney, Almer Stillwell Mike",6597,6,OK,100,Democrat,-0.264,0.36
84,2,1955-01-28,4,92,"Morse, Wayne Lyman",6738,1,OR,328,Independent,-0.851,0.525
84,2,1955-01-28,4,92,"Mundt, Karl Earl",6796,6,SD,200,Republican,0.275,-0.018
84,2,1955-01-28,4,92,"Murray, James Edward",6820,6,MT,100,Democrat,-0.432,0.35
84,2,1955-01-28,4,92,"Neely, Matthew Mansfield",6856,4,WV,100,Democrat,-0.346,0.311
84,2,1955-01-28,4,92,"Neuberger, Richard Lewis",6882,6,OR,100,Democrat,-0.543,-0.419
84,2,1955-01-28,4,92,"O'mahoney, Joseph Christopher",7070,6,WY,100,Democrat,-0.236,0.243
84,2,1955-01-28,4,92,"Pastore, John Orlando",7229,6,RI,100,Democrat,-0.256,-0.144
84,2,1955-01-28,4,92,"Payne, Frederick George",7271,6,ME,200,Republican,0.094,-0.514
84,2,1955-01-28,4,92,"Potter, Charles Edward",7551,4,MI,200,Republican,0.249,-0.438
84,2,1955-01-28,4,92,"Purtell, William Arthur",7656,6,CT,200,Republican,0.186,-0.829
84,2,1955-01-28,4,92,"Robertson, Absalom Willis",7958,6,VA,100,Democrat,0.078,0.754
84,2,1955-01-28,4,92,"Russell, Richard Brevard, Jr.",8138,6,GA,100,Democrat,0.005,1
84,2,1955-01-28,4,92,"Saltonstall, Leverett",8185,6,MA,200,Republican,0.175,-0.536
84,2,1955-01-28,4,92,"Schoeppel, Andrew Frank",8270,6,KS,200,Republican,0.377,0.012
84,2,1955-01-28,4,92,"Scott, William Kerr",8313,6,NC,100,Democrat,-0.258,0.651
84,2,1955-01-28,4,92,"Smathers, George Armistead",8593,6,FL,100,Democrat,-0.143,0.714
84,2,1955-01-28,4,92,"Smith, Howard Alexander",8635,6,NJ,200,Republican,0.159,-0.873
84,2,1955-01-28,4,92,"Smith, Margaret Chase",8666,6,ME,200,Republican,0.1,-0.378
84,2,1955-01-28,4,92,"Sparkman, John Jackson",8764,6,AL,100,Democrat,-0.204,0.795
84,2,1955-01-28,4,92,"Stennis, John Cornelius",8883,6,MS,100,Democrat,-0.056,0.998
84,2,1955-01-28,4,92,"Symington, William Stuart (Stuart)",9141,6,MO,100,Democrat,-0.319,0.254
84,2,1955-01-28,4,92,"Thye, Edward John",9374,6,MN,200,Republican,0.125,-0.337
84,2,1955-01-28,4,92,"Watkins, Arthur Vivian",9865,6,UT,200,Republican,0.312,-0.224
84,2,1955-01-28,4,92,"Welker, Herman",9930,6,ID,200,Republican,0.493,0.343
84,2,1955-01-28,4,92,"Wiley, Alexander",10110,6,WI,200,Republican,0.169,-0.4
84,2,1955-01-28,4,92,"Williams, John James",10163,6,DE,200,Republican,0.603,-0.442
84,2,1955-01-28,4,92,"Young, Milton Ruben",10450,6,ND,200,Republican,0.172,0.187
84,2,1955-01-28,4,92,"Thurmond, James Strom",99369,6,SC,100,Democrat,0.282,0.959
84,3,1955-01-28,11,85,"Aiken, George David",52,6,VT,200,Republican,0.062,-0.435
84,3,1955-01-28,11,85,"Allott, Gordon Llewellyn",142,6,CO,200,Republican,0.308,-0.445
84,3,1955-01-28,11,85,"Anderson, Clinton Presba",165,6,NM,100,Democrat,-0.201,0.213
84,3,1955-01-28,11,85,"Barkley, Alben William",437,6,KY,100,Democrat,-0.375,0.087
84,3,1955-01-28,11,85,"Barrett, Frank Aloysius",464,6,WY,200,Republican,0.332,-0.046
84,3,1955-01-28,11,85,"Beall, James Glenn",546,6,MD,200,Republican,0.176,-0.55
84,3,1955-01-28,11,85,"Bender, George Harrison",621,6,OH,200,Republican,0.179,-0.893
84,3,1955-01-28,11,85,"Bennett, Wallace Foster",645,6,UT,200,Republican,0.447,-0.334
84,3,1955-01-28,11,85,"Bible, Alan Harvey",688,6,NV,100,Democrat,-0.2,0.528
84,3,1955-01-28,11,85,"Bricker, John William",1024,4,OH,200,Republican,0.528,-0.247
84,3,1955-01-28,11,85,"Bridges, Henry Styles (Styles)",1027,6,NH,200,Republican,0.372,-0.475
84,3,1955-01-28,11,85,"Bush, Prescott Sheldon",1329,6,CT,200,Republican,0.28,-0.945
84,3,1955-01-28,11,85,"Butler, John Marshall",1341,6,MD,200,Republican,0.368,-0.212
84,3,1955-01-28,11,85,"Byrd, Harry Flood",1365,6,VA,100,Democrat,0.188,0.564
84,3,1955-01-28,11,85,"Capehart, Homer Earl",1489,6,IN,200,Republican,0.37,-0.222
84,3,1955-01-28,11,85,"Carlson, Frank",1510,6,KS,200,Republican,0.232,-0.243
84,3,1955-01-28,11,85,"Case, Clifford Philip",1569,6,NJ,200,Republican,-0.108,-0.994
84,3,1955-01-28,11,85,"Case, Francis Higbee",1570,6,SD,200,Republican,0.239,0.032
84,3,1955-01-28,11,85,"Chavez, Dennis",1678,4,NM,100,Democrat,-0.206,0.391
84,3,1955-01-28,11,85,"Clements, Earle C.",1831,6,KY,100,Democrat,-0.233,0.428
84,3,1955-01-28,11,85,"Cotton, Norris H.",2087,6,NH,200,Republican,0.395,-0.318
84,3,1955-01-28,11,85,"Curtis, Carl Thomas",2267,6,NE,200,Republican,0.492,-0.004
84,3,1955-01-28,11,85,"Daniel, Marion Price",2326,6,TX,100,Democrat,0.024,0.762
84,3,1955-01-28,11,85,"Dirksen, Everett Mckinley",2609,6,IL,200,Republican,0.317,-0.498
84,3,1955-01-28,11,85,"Douglas, Paul Howard",2691,6,IL,100,Democrat,-0.58,-0.815
84,3,1955-01-28,11,85,"Duff, James Henderson",2745,6,PA,200,Republican,0.091,-0.666
84,3,1955-01-28,11,85,"Dworshak, Henry Clarence",2803,6,ID,200,Republican,0.402,0.056
84,3,1955-01-28,11,85,"Eastland, James Oliver",2822,6,MS,100,Democrat,0.024,1
84,3,1955-01-28,11,85,"Ellender, Allen Joseph",2901,6,LA,100,Democrat,-0.089,0.996
84,3,1955-01-28,11,85,"Ervin, Samuel James, Jr.",2987,6,NC,100,Democrat,-0.041,0.999
84,3,1955-01-28,11,85,"Flanders, Ralph Edward",3206,4,VT,200,Republican,0.175,-0.789
84,3,1955-01-28,11,85,"Frear, Joseph Allen, Jr.",3349,4,DE,100,Democrat,0.034,0.477
84,3,1955-01-28,11,85,"Fulbright, James William",3388,4,AR,100,Democrat,-0.38,0.925
84,3,1955-01-28,11,85,"George, Walter Franklin",3536,6,GA,100,Democrat,-0.064,0.363
84,3,1955-01-28,11,85,"Goldwater, Barry Morris",3658,6,AZ,200,Republican,0.641,-0.289
84,3,1955-01-28,11,85,"Gore, Albert Arnold",3704,1,TN,100,Democrat,-0.328,0.551
84,3,1955-01-28,11,85,"Green, Theodore Francis",3783,6,RI,100,Democrat,-0.342,-0.025
84,3,1955-01-28,11,85,"Hayden, Carl Trumbull",4227,6,AZ,100,Democrat,-0.221,0.334
84,3,1955-01-28,11,85,"Hennings, Thomas Carey, Jr.",4328,6,MO,100,Democrat,-0.356,-0.038
84,3,1955-01-28,11,85,"Hickenlooper, Bourke Blakemore",4382,6,IA,200,Republican,0.372,-0.316
84,3,1955-01-28,11,85,"Hill, Joseph Lister",4418,6,AL,100,Democrat,-0.265,0.851
84,3,1955-01-28,11,85,"Holland, Spessard Lindsey",4520,6,FL,100,Democrat,0.009,0.599
84,3,1955-01-28,11,85,"Hruska, Roman Lee",4660,6,NE,200,Republican,0.446,-0.063
84,3,1955-01-28,11,85,"Humphrey, Hubert Horatio, Jr.",4728,1,MN,100,Democrat,-0.397,-0.093
84,3,1955-01-28,11,85,"Ives, Irving Mcneil",4834,6,NY,200,Republican,0.043,-0.999
84,3,1955-01-28,11,85,"Jackson, Henry Martin (Scoop)",4851,1,WA,100,Democrat,-0.296,0.065
84,3,1955-01-28,11,85,"Jenner, William Ezra",4922,6,IN,200,Republican,0.572,-0.011
84,3,1955-01-28,11,85,"Johnson, Lyndon Baines",4979,4,TX,100,Democrat,-0.242,0.528
84,3,1955-01-28,11,85,"Johnston, Olin Dewitt Talmadge",5009,6,SC,100,Democrat,-0.166,0.986
84,3,1955-01-28,11,85,"Kefauver, Carey Estes",5122,1,TN,100,Democrat,-0.429,0.372
84,3,1955-01-28,11,85,"Kennedy, John Fitzgerald",5180,7,MA,100,Democrat,-0.311,-0.244
84,3,1955-01-28,11,85,"Kerr, Robert Samuel",5213,6,OK,100,Democrat,-0.209,0.726
84,3,1955-01-28,11,85,"Kilgore, Harley Martin",5240,1,WV,100,Democrat,-0.476,0.073
84,3,1955-01-28,11,85,"Knowland, William Fife",5343,6,CA,200,Republican,0.227,-0.453
84,3,1955-01-28,11,85,"Kuchel, Thomas Henry",5372,6,CA,200,Republican,0.098,-0.61
84,3,1955-01-28,11,85,"Langer, William",5452,6,ND,200,Republican,0.023,0.436
84,3,1955-01-28,11,85,"Lehman, Herbert Henry",5591,1,NY,100,Democrat,-0.658,-0.401
84,3,1955-01-28,11,85,"Long, Russell Billiu",5767,1,LA,100,Democrat,-0.18,0.873
84,3,1955-01-28,11,85,"Magnuson, Warren Grant",5913,1,WA,100,Democrat,-0.325,0.179
84,3,1955-01-28,11,85,"Malone, George Wilson",5944,6,NV,200,Republican,0.312,0.413
84,3,1955-01-28,11,85,"Mansfield, Michael Joseph (Mike)",5967,6,MT,100,Democrat,-0.439,0.43
84,3,1955-01-28,11,85,"Martin, Edward",6021,6,PA,200,Republican,0.441,-0.497
84,3,1955-01-28,11,85,"Martin, Thomas Ellsworth",6039,6,IA,200,Republican,0.304,-0.17
84,3,1955-01-28,11,85,"Mccarthy, Joseph Raymond",6137,4,WI,200,Republican,0.287,0.01
84,3,1955-01-28,11,85,"Mcclellan, John Little",6151,6,AR,100,Democrat,0.017,0.962
84,3,1955-01-28,11,85,"Mcnamara, Patrick Vincent",6366,1,MI,100,Democrat,-0.568,-0.091
84,3,1955-01-28,11,85,"Millikin, Eugene Donald",6525,6,CO,200,Republican,0.271,-0.079
84,3,1955-01-28,11,85,"Monroney, Almer Stillwell Mike",6597,6,OK,100,Democrat,-0.264,0.36
84,3,1955-01-28,11,85,"Morse, Wayne Lyman",6738,1,OR,328,Independent,-0.851,0.525
84,3,1955-01-28,11,85,"Mundt, Karl Earl",6796,6,SD,200,Republican,0.275,-0.018
84,3,1955-01-28,11,85,"Murray, James Edward",6820,6,MT,100,Democrat,-0.432,0.35
84,3,1955-01-28,11,85,"Neely, Matthew Mansfield",6856,4,WV,100,Democrat,-0.346,0.311
84,3,1955-01-28,11,85,"Neuberger, Richard Lewis",6882,1,OR,100,Democrat,-0.543,-0.419
84,3,1955-01-28,11,85,"O'mahoney, Joseph Christopher",7070,6,WY,100,Democrat,-0.236,0.243
