congress,rollnumber,date,yea_count,nay_count,bioname,icpsr,cast_code,state_abbrev,party_code,party_name,nominate_dim1,nominate_dim2
85,1,1957-01-03,46,49,"Jenner, William Ezra",4922,1,IN,200,Republican,0.572,-0.011
85,1,1957-01-03,46,49,"Johnson, Lyndon Baines",4979,6,TX,100,Democrat,-0.242,0.528
85,1,1957-01-03,46,49,"Johnston, Olin Dewitt Talmadge",5009,6,SC,100,Democrat,-0.166,0.986
85,1,1957-01-03,46,49,"Kefauver, Carey Estes",5122,6,TN,100,Democrat,-0.429,0.372
85,1,1957-01-03,46,49,"Kennedy, John Fitzgerald",5180,6,MA,100,Democrat,-0.311,-0.244
85,1,1957-01-03,46,49,"Kerr, Robert Samuel",5213,6,OK,100,Democrat,-0.209,0.726
85,1,1957-01-03,46,49,"Knowland, William Fife",5343,1,CA,200,Republican,0.227,-0.453
85,1,1957-01-03,46,49,"Kuchel, Thomas Henry",5372,1,CA,200,Republican,0.098,-0.61
85,1,1957-01-03,46,49,"Langer, William",5452,1,ND,200,Republican,0.023,0.436
85,1,1957-01-03,46,49,"Lausche, Frank John",5500,6,OH,100,Democrat,0.213,-0.281
85,1,1957-01-03,46,49,"Long, Russell Billiu",5767,6,LA,100,Democrat,-0.18,0.873
85,1,1957-01-03,46,49,"Magnuson, Warren Grant",5913,6,WA,100,Democrat,-0.325,0.179
85,1,1957-01-03,46,49,"Malone, George Wilson",5944,1,NV,200,Republican,0.312,0.413
85,1,1957-01-03,46,49,"Mansfield, Michael Joseph (Mike)",5967,6,MT,100,Democrat,-0.439,0.43
85,1,1957-01-03,46,49,"Martin, Edward",6021,1,PA,200,Republican,0.441,-0.497
85,1,1957-01-03,46,49,"Martin, Thomas Ellsworth",6039,1,IA,200,Republican,0.304,-0.17
85,1,1957-01-03,46,49,"Mccarthy, Joseph Raymond",6137,1,WI,200,Republican,0.287,0.01
85,1,1957-01-03,46,49,"Mcclellan, John Little",6151,6,AR,100,Democrat,0.017,0.962
85,1,1957-01-03,46,49,"Mcnamara, Patrick Vincent",6366,6,MI,100,Democrat,-0.568,-0.091
85,1,1957-01-03,46,49,"Monroney, Almer Stillwell Mike",6597,6,OK,100,Democrat,-0.264,0.36
85,1,1957-01-03,46,49,"Morse, Wayne Lyman",6738,6,OR,100,Democrat,-0.851,0.525
85,1,1957-01-03,46,49,"Morton, Thruston Ballard",6745,1,KY,200,Republican,0.2,-0.4
85,1,1957-01-03,46,49,"Mundt, Karl Earl",6796,1,SD,200,Republican,0.275,-0.018
85,1,1957-01-03,46,49,"Murray, James Edward",6820,6,MT,100,Democrat,-0.432,0.35
85,1,1957-01-03,46,49,"Neely, Matthew Mansfield",6856,6,WV,100,Democrat,-0.346,0.311
85,1,1957-01-03,46,49,"Neuberger, Richard Lewis",6882,6,OR,100,Democrat,-0.543,-0.419
85,1,1957-01-03,46,49,"O'mahoney, Joseph Christopher",7070,6,WY,100,Democrat,-0.236,0.243
85,1,1957-01-03,46,49,"Pastore, John Orlando",7229,6,RI,100,Democrat,-0.256,-0.144
85,1,1957-01-03,46,49,"Payne, Frederick George",7271,1,ME,200,Republican,0.094,-0.514
85,1,1957-01-03,46,49,"Potter, Charles Edward",7551,1,MI,200,Republican,0.249,-0.438
85,1,1957-01-03,46,49,"Purtell, William Arthur",7656,1,CT,200,Republican,0.186,-0.829
85,1,1957-01-03,46,49,"Revercomb, William Chapman",7826,1,WV,200,Republican,0.28,0.069
85,1,1957-01-03,46,49,"Robertson, Absalom Willis",7958,6,VA,100,Democrat,0.078,0.754
85,1,1957-01-03,46,49,"Russell, Richard Brevard, Jr.",8138,6,GA,100,Democrat,0.005,1
85,1,1957-01-03,46,49,"Saltonstall, Leverett",8185,1,MA,200,Republican,0.175,-0.536
85,1,1957-01-03,46,49,"Schoeppel, Andrew Frank",8270,1,KS,200,Republican,0.377,0.012
85,1,1957-01-03,46,49,"Scott, William Kerr",8313,6,NC,100,Democrat,-0.258,0.651
85,1,1957-01-03,46,49,"Smathers, George Armistead",8593,6,FL,100,Democrat,-0.143,0.714
85,1,1957-01-03,46,49,"Smith, Howard Alexander",8635,1,NJ,200,Republican,0.159,-0.873
85,1,1957-01-03,46,49,"Smith, Margaret Chase",8666,1,ME,200,Republican,0.1,-0.378
85,1,1957-01-03,46,49,"Sparkman, John Jackson",8764,6,AL,100,Democrat,-0.204,0.795
85,1,1957-01-03,46,49,"Stennis, John Cornelius",8883,6,MS,100,Democrat,-0.056,0.998
85,1,1957-01-03,46,49,"Symington, William Stuart (Stuart)",9141,6,MO,100,Democrat,-0.319,0.254
85,1,1957-01-03,46,49,"Talmadge, Herman Eugene",9174,6,GA,100,Democrat,-0.091,0.996
85,1,1957-01-03,46,49,"Thye, Edward John",9374,1,MN,200,Republican,0.125,-0.337
85,1,1957-01-03,46,49,"Watkins, Arthur Vivian",9865,1,UT,200,Republican,0.312,-0.224
85,1,1957-01-03,46,49,"Wiley, Alexander",10110,1,WI,200,Republican,0.169,-0.4
85,1,1957-01-03,46,49,"Williams, John James",10163,1,DE,200,Republican,0.603,-0.442
85,1,1957-01-03,46,49,"Young, Milton Ruben",10450,1,ND,200,Republican,0.172,0.187
85,1,1957-01-03,46,49,"Thurmond, James Strom",99369,6,SC,100,Democrat,0.282,0.959
85,2,1957-01-04,55,40,"Aiken, George David",52,6,VT,200,Republican,0.062,-0.435
85,2,1957-01-04,55,40,"Allott, Gordon Llewellyn",142,6,CO,200,Republican,0.308,-0.445
85,2,1957-01-04,55,40,"Anderson, Clinton Presba",165,6,NM,100,Democrat,-0.201,0.213
85,2,1957-01-04,55,40,"Barrett, Frank Aloysius",464,1,WY,200,Republican,0.332,-0.046
85,2,1957-01-04,55,40,"Beall, James Glenn",546,6,MD,200,Republican,0.176,-0.55
85,2,1957-01-04,55,40,"Bennett, Wallace Foster",645,1,UT,200,Republican,0.447,-0.334
85,2,1957-01-04,55,40,"Bible, Alan Harvey",688,1,NV,100,Democrat,-0.2,0.528
85,2,1957-01-04,55,40,"Bricker, John William",1024,1,OH,200,Republican,0.528,-0.247
85,2,1957-01-04,55,40,"Bridges, Henry Styles (Styles)",1027,1,NH,200,Republican,0.372,-0.475
85,2,1957-01-04,55,40,"Bush, Prescott Sheldon",1329,6,CT,200,Republican,0.28,-0.945
85,2,1957-01-04,55,40,"Butler, John Marshall",1341,1,MD,200,Republican,0.368,-0.212
85,2,1957-01-04,55,40,"Byrd, Harry Flood",1365,1,VA,100,Democrat,0.188,0.564
85,2,1957-01-04,55,40,"Capehart, Homer Earl",1489,1,IN,200,Republican,0.37,-0.222
85,2,1957-01-04,55,40,"Carlson, Frank",1510,1,KS,200,Republican,0.232,-0.243
85,2,1957-01-04,55,40,"Carroll, John Albert",1540,6,CO,100,Democrat,-0.543,-0.08
85,2,1957-01-04,55,40,"Case, Clifford Philip",1569,6,NJ,200,Republican,-0.108,-0.994
85,2,1957-01-04,55,40,"Case, Francis Higbee",1570,1,SD,200,Republican,0.239,0.032
85,2,1957-01-04,55,40,"Chavez, Dennis",1678,6,NM,100,Democrat,-0.206,0.391
85,2,1957-01-04,55,40,"Church, Frank Forrester",1721,6,ID,100,Democrat,-0.384,0.31
85,2,1957-01-04,55,40,"Clark, Joseph Sill",1776,6,PA,100,Democrat,-0.576,-0.332
85,2,1957-01-04,55,40,"Cooper, John Sherman",2052,6,KY,200,Republican,0.07,-0.408
85,2,1957-01-04,55,40,"Cotton, Norris H.",2087,1,NH,200,Republican,0.395,-0.318
85,2,1957-01-04,55,40,"Curtis, Carl Thomas",2267,1,NE,200,Republican,0.492,-0.004
85,2,1957-01-04,55,40,"Daniel, Marion Price",2326,1,TX,100,Democrat,0.024,0.762
85,2,1957-01-04,55,40,"Dirksen, Everett Mckinley",2609,1,IL,200,Republican,0.317,-0.498
85,2,1957-01-04,55,40,"Douglas, Paul Howard",2691,6,IL,100,Democrat,-0.58,-0.815
85,2,1957-01-04,55,40,"Dworshak, Henry Clarence",2803,1,ID,200,Republican,0.402,0.056
85,2,1957-01-04,55,40,"Eastland, James Oliver",2822,1,MS,100,Democrat,0.024,1
85,2,1957-01-04,55,40,"Ellender, Allen Joseph",2901,1,LA,100,Democrat,-0.089,0.996
85,2,1957-01-04,55,40,"Ervin, Samuel James, Jr.",2987,1,NC,100,Democrat,-0.041,0.999
85,2,1957-01-04,55,40,"Flanders, Ralph Edward",3206,6,VT,200,Republican,0.175,-0.789
85,2,1957-01-04,55,40,"Frear, Joseph Allen, Jr.",3349,1,DE,100,Democrat,0.034,0.477
85,2,1957-01-04,55,40,"Fulbright, James William",3388,1,AR,100,Democrat,-0.38,0.925
85,2,1957-01-04,55,40,"Goldwater, Barry Morris",3658,1,AZ,200,Republican,0.641,-0.289
85,2,1957-01-04,55,40,"Gore, Albert Arnold",3704,1,TN,100,Democrat,-0.328,0.551
85,2,1957-01-04,55,40,"Green, Theodore Francis",3783,1,RI,100,Democrat,-0.342,-0.025
85,2,1957-01-04,55,40,"Hayden, Carl Trumbull",4227,1,AZ,100,Democrat,-0.221,0.334
85,2,1957-01-04,55,40,"Hennings, Thomas Carey, Jr.",4328,6,MO,100,Democrat,-0.356,-0.038
85,2,1957-01-04,55,40,"Hickenlooper, Bourke Blakemore",4382,1,IA,200,Republican,0.372,-0.316
85,2,1957-01-04,55,40,"Hill, Joseph Lister",4418,1,AL,100,Democrat,-0.265,0.851
85,2,1957-01-04,55,40,"Holland, Spessard Lindsey",4520,1,FL,100,Democrat,0.009,0.599
85,2,1957-01-04,55,40,"Hruska, Roman Lee",4660,1,NE,200,Republican,0.446,-0.063
85,2,1957-01-04,55,40,"Humphrey, Hubert Horatio, Jr.",4728,6,MN,100,Democrat,-0.397,-0.093
85,2,1957-01-04,55,40,"Ives, Irving Mcneil",4834,6,NY,200,Republican,0.043,-0.999
85,2,1957-01-04,55,40,"Jackson, Henry Martin (Scoop)",4851,6,WA,100,Democrat,-0.296,0.065
85,2,1957-01-04,55,40,"Jenner, William Ezra",4922,1,IN,200,Republican,0.572,-0.011
85,2,1957-01-04,55,40,"Johnson, Lyndon Baines",4979,1,TX,100,Democrat,-0.242,0.528
85,2,1957-01-04,55,40,"Johnston, Olin Dewitt Talmadge",5009,1,SC,100,Democrat,-0.166,0.986
85,2,1957-01-04,55,40,"Kefauver, Carey Estes",5122,6,TN,100,Democrat,-0.429,0.372
85,2,1957-01-04,55,40,"Kennedy, John Fitzgerald",5180,6,MA,100,Democrat,-0.311,-0.244
85,2,1957-01-04,55,40,"Kerr, Robert Samuel",5213,1,OK,100,Democrat,-0.209,0.726
85,2,1957-01-04,55,40,"Knowland, William Fife",5343,1,CA,200,Republican,0.227,-0.453
85,2,1957-01-04,55,40,"Kuchel, Thomas Henry",5372,6,CA,200,Republican,0.098,-0.61
85,2,1957-01-04,55,40,"Langer, William",5452,1,ND,200,Republican,0.023,0.436
85,2,1957-01-04,55,40,"Lausche, Frank John",5500,6,OH,100,Democrat,0.213,-0.281
85,2,1957-01-04,55,40,"Long, Russell Billiu",5767,1,LA,100,Democrat,-0.18,0.873
85,2,1957-01-04,55,40,"Magnuson, Warren Grant",5913,6,WA,100,Democrat,-0.325,0.179
85,2,1957-01-04,55,40,"Malone, George Wilson",5944,1,NV,200,Republican,0.312,0.413
85,2,1957-01-04,55,40,"Mansfield, Michael Joseph (Mike)",5967,6,MT,100,Democrat,-0.439,0.43
85,2,1957-01-04,55,40,"Martin, Edward",6021,1,PA,200,Republican,0.441,-0.497
85,2,1957-01-04,55,40,"Martin, Thomas Ellsworth",6039,6,IA,200,Republican,0.304,-0.17
85,2,1957-01-04,55,40,"Mccarthy, Joseph Raymond",6137,1,WI,200,Republican,0.287,0.01
85,2,1957-01-04,55,40,"Mcclellan, John Little",6151,1,AR,100,Democrat,0.017,0.962
85,2,1957-01-04,55,40,"Mcnamara, Patrick Vincent",6366,6,MI,100,Democrat,-0.568,-0.091
85,2,1957-01-04,55,40,"Monroney, Almer Stillwell Mike",6597,1,OK,100,Democrat,-0.264,0.36
85,2,1957-01-04,55,40,"Morse, Wayne Lyman",6738,6,OR,100,Democrat,-0.851,0.525
85,2,1957-01-04,55,40,"Morton, Thruston Ballard",6745,6,KY,200,Republican,0.2,-0.4
85,2,1957-01-04,55,40,"Mundt, Karl Earl",6796,1,SD,200,Republican,0.275,-0.018
85,2,1957-01-04,55,40,"Murray, James Edward",6820,6,MT,100,Democrat,-0.432,0.35
85,2,1957-01-04,55,40,"Neely, Matthew Mansfield",6856,4,WV,100,Democrat,-0.346,0.311
85,2,1957-01-04,55,40,"Neuberger, Richard Lewis",6882,6,OR,100,Democrat,-0.543,-0.419
85,2,1957-01-04,55,40,"O'mahoney, Joseph Christopher",7070,6,WY,100,Democrat,-0.236,0.243
85,2,1957-01-04,55,40,"Pastore, John Orlando",7229,6,RI,100,Democrat,-0.256,-0.144
85,2,1957-01-04,55,40,"Payne, Frederick George",7271,6,ME,200,Republican,0.094,-0.514
85,2,1957-01-04,55,40,"Potter, Charles Edward",7551,6,MI,200,Republican,0.249,-0.438
85,2,1957-01-04,55,40,"Purtell, William Arthur",7656,6,CT,200,Republican,0.186,-0.829
85,2,1957-01-04,55,40,"Revercomb, William Chapman",7826,1,WV,200,Republican,0.28,0.069
85,2,1957-01-04,55,40,"Robertson, Absalom Willis",7958,1,VA,100,Democrat,0.078,0.754
85,2,1957-01-04,55,40,"Russell, Richard Brevard, Jr.",8138,1,GA,100,Democrat,0.005,1
85,2,1957-01-04,55,40,"Saltonstall, Leverett",8185,1,MA,200,Republican,0.175,-0.536
85,2,1957-01-04,55,40,"Schoeppel, Andrew Frank",8270,1,KS,200,Republican,0.377,0.012
85,2,1957-01-04,55,40,"Scott, William Kerr",8313,1,NC,100,Democrat,-0.258,0.651
85,2,1957-01-04,55,40,"Smathers, George Armistead",8593,1,FL,100,Democrat,-0.143,0.714
85,2,1957-01-04,55,40,"Smith, Howard Alexander",8635,6,NJ,200,Republican,0.159,-0.873
85,2,1957-01-04,55,40,"Smith, Margaret Chase",8666,6,ME,200,Republican,0.1,-0.378
85,2,1957-01-04,55,40,"Sparkman, John Jackson",8764,1,AL,100,Democrat,-0.204,0.795
85,2,1957-01-04,55,40,"Stennis, John Cornelius",8883,1,MS,100,Democrat,-0.056,0.998
85,2,1957-01-04,55,40,"Symington, William Stuart (Stuart)",9141,6,MO,100,Democrat,-0.319,0.254
85,2,1957-01-04,55,40,"Talmadge, Herman Eugene",9174,1,GA,100,Democrat,-0.091,0.996
85,2,1957-01-04,55,40,"Thye, Edward John",9374,6,MN,200,Republican,0.125,-0.337
85,2,1957-01-04,55,40,"Watkins, Arthur Vivian",9865,1,UT,200,Republican,0.312,-0.224
85,2,1957-01-04,55,40,"Wiley, Alexander",10110,4,WI,200,Republican,0.169,-0.4
85,2,1957-01-04,55,40,"Williams, John James",10163,1,DE,200,Republican,0.603,-0.442
85,2,1957-01-04,55,40,"Young, Milton Ruben",10450,1,ND,200,Republican,0.172,0.187
85,2,1957-01-04,55,40,"Thurmond, James Strom",99369,1,SC,100,Democrat,0.282,0.959
85,3,1957-02-18,35,55,"Aiken, George David",52,1,VT,200,Republican,0.062,-0.435
85,3,1957-02-18,35,55,"Allott, Gordon Llewellyn",142,6,CO,200,Republican,0.308,-0.445
85,3,1957-02-18,35,55,"Anderson, Clinton Presba",165,7,NM,100,Democrat,-0.201,0.213
85,3,1957-02-18,35,55,"Barrett, Frank Aloysius",464,6,WY,200,Republican,0.332,-0.046
85,3,1957-02-18,35,55,"Beall, James Glenn",546,1,MD,200,Republican,0.176,-0.55
85,3,1957-02-18,35,55,"Bennett, Wallace Foster",645,1,UT,200,Republican,0.447,-0.334
85,3,1957-02-18,35,55,"Bible, Alan Harvey",688,6,NV,100,Democrat,-0.2,0.528
85,3,1957-02-18,35,55,"Blakley, William Arvis",777,6,TX,100,Democrat,0.106,0.9
85,3,1957-02-18,35,55,"Bricker, John William",1024,1,OH,200,Republican,0.528,-0.247
85,3,1957-02-18,35,55,"Bridges, Henry Styles (Styles)",1027,3,NH,200,Republican,0.372,-0.475
85,3,1957-02-18,35,55,"Bush, Prescott Sheldon",1329,1,CT,200,Republican,0.28,-0.945
85,3,1957-02-18,35,55,"Butler, John Marshall",1341,7,MD,200,Republican,0.368,-0.212
85,3,1957-02-18,35,55,"Byrd, Harry Flood",1365,6,VA,100,Democrat,0.188,0.564
85,3,1957-02-18,35,55,"Capehart, Homer Earl",1489,7,IN,200,Republican,0.37,-0.222
85,3,1957-02-18,35,55,"Carlson, Frank",1510,6,KS,200,Republican,0.232,-0.243
85,3,1957-02-18,35,55,"Carroll, John Albert",1540,6,CO,100,Democrat,-0.543,-0.08
85,3,1957-02-18,35,55,"Case, Clifford Philip",1569,1,NJ,200,Republican,-0.108,-0.994
85,3,1957-02-18,35,55,"Case, Francis Higbee",1570,6,SD,200,Republican,0.239,0.032
85,3,1957-02-18,35,55,"Chavez, Dennis",1678,4,NM,100,Democrat,-0.206,0.391
85,3,1957-02-18,35,55,"Church, Frank Forrester",1721,6,ID,100,Democrat,-0.384,0.31
85,3,1957-02-18,35,55,"Clark, Joseph Sill",1776,6,PA,100,Democrat,-0.576,-0.332
85,3,1957-02-18,35,55,"Cooper, John Sherman",2052,1,KY,200,Republican,0.07,-0.408
85,3,1957-02-18,35,55,"Cotton, Norris H.",2087,1,NH,200,Republican,0.395,-0.318
85,3,1957-02-18,35,55,"Curtis, Carl Thomas",2267,6,NE,200,Republican,0.492,-0.004
85,3,1957-02-18,35,55,"Dirksen, Everett Mckinley",2609,1,IL,200,Republican,0.317,-0.498
85,3,1957-02-18,35,55,"Douglas, Paul Howard",2691,6,IL,100,Democrat,-0.58,-0.815
85,3,1957-02-18,35,55,"Dworshak, Henry Clarence",2803,1,ID,200,Republican,0.402,0.056
85,3,1957-02-18,35,55,"Eastland, James Oliver",2822,6,MS,100,Democrat,0.024,1
85,3,1957-02-18,35,55,"Ellender, Allen Joseph",2901,6,LA,100,Democrat,-0.089,0.996
85,3,1957-02-18,35,55,"Ervin, Samuel James, Jr.",2987,6,NC,100,Democrat,-0.041,0.999
85,3,1957-02-18,35,55,"Flanders, Ralph Edward",3206,1,VT,200,Republican,0.175,-0.789
85,3,1957-02-18,35,55,"Frear, Joseph Allen, Jr.",3349,7,DE,100,Democrat,0.034,0.477
85,3,1957-02-18,35,55,"Fulbright, James William",3388,6,AR,100,Democrat,-0.38,0.925
85,3,1957-02-18,35,55,"Goldwater, Barry Morris",3658,1,AZ,200,Republican,0.641,-0.289
85,3,1957-02-18,35,55,"Gore, Albert Arnold",3704,6,TN,100,Democrat,-0.328,0.551
85,3,1957-02-18,35,55,"Green, Theodore Francis",3783,6,RI,100,Democrat,-0.342,-0.025
85,3,1957-02-18,35,55,"Hayden, Carl Trumbull",4227,6,AZ,100,Democrat,-0.221,0.334
85,3,1957-02-18,35,55,"Hennings, Thomas Carey, Jr.",4328,6,MO,100,Democrat,-0.356,-0.038
85,3,1957-02-18,35,55,"Hickenlooper, Bourke Blakemore",4382,1,IA,200,Republican,0.372,-0.316
85,3,1957-02-18,35,55,"Hill, Joseph Lister",4418,6,AL,100,Democrat,-0.265,0.851
85,3,1957-02-18,35,55,"Holland, Spessard Lindsey",4520,6,FL,100,Democrat,0.009,0.599
85,3,1957-02-18,35,55,"Hruska, Roman Lee",4660,7,NE,200,Republican,0.446,-0.063
85,3,1957-02-18,35,55,"Humphrey, Hubert Horatio, Jr.",4728,4,MN,100,Democrat,-0.397,-0.093
85,3,1957-02-18,35,55,"Ives, Irving Mcneil",4834,3,NY,200,Republican,0.043,-0.999
85,3,1957-02-18,35,55,"Jackson, Henry Martin (Scoop)",4851,6,WA,100,Democrat,-0.296,0.065
85,3,1957-02-18,35,55,"Javits, Jacob Koppel",4898,1,NY,200,Republican,-0.124,-0.992
85,3,1957-02-18,35,55,"Jenner, William Ezra",4922,1,IN,200,Republican,0.572,-0.011
85,3,1957-02-18,35,55,"Johnson, Lyndon Baines",4979,6,TX,100,Democrat,-0.242,0.528
85,3,1957-02-18,35,55,"Johnston, Olin Dewitt Talmadge",5009,6,SC,100,Democrat,-0.166,0.986
85,3,1957-02-18,35,55,"Kefauver, Carey Estes",5122,6,TN,100,Democrat,-0.429,0.372
85,3,1957-02-18,35,55,"Kennedy, John Fitzgerald",5180,6,MA,100,Democrat,-0.311,-0.244
85,3,1957-02-18,35,55,"Kerr, Robert Samuel",5213,6,OK,100,Democrat,-0.209,0.726
85,3,1957-02-18,35,55,"Knowland, William Fife",5343,1,CA,200,Republican,0.227,-0.453
85,3,1957-02-18,35,55,"Kuchel, Thomas Henry",5372,1,CA,200,Republican,0.098,-0.61
85,3,1957-02-18,35,55,"Langer, William",5452,7,ND,200,Republican,0.023,0.436
85,3,1957-02-18,35,55,"Lausche, Frank John",5500,1,OH,100,Democrat,0.213,-0.281
85,3,1957-02-18,35,55,"Long, Russell Billiu",5767,6,LA,100,Democrat,-0.18,0.873
85,3,1957-02-18,35,55,"Magnuson, Warren Grant",5913,4,WA,100,Democrat,-0.325,0.179
85,3,1957-02-18,35,55,"Malone, George Wilson",5944,6,NV,200,Republican,0.312,0.413
85,3,1957-02-18,35,55,"Mansfield, Michael Joseph (Mike)",5967,6,MT,100,Democrat,-0.439,0.43
85,3,1957-02-18,35,55,"Martin, Edward",6021,1,PA,200,Republican,0.441,-0.497
85,3,1957-02-18,35,55,"Martin, Thomas Ellsworth",6039,1,IA,200,Republican,0.304,-0.17
85,3,1957-02-18,35,55,"Mccarthy, Joseph Raymond",6137,1,WI,200,Republican,0.287,0.01
85,3,1957-02-18,35,55,"Mcclellan, John Little",6151,6,AR,100,Democrat,0.017,0.962
85,3,1957-02-18,35,55,"Mcnamara, Patrick Vincent",6366,6,MI,100,Democrat,-0.568,-0.091
85,3,1957-02-18,35,55,"Monroney, Almer Stillwell Mike",6597,6,OK,100,Democrat,-0.264,0.36
85,3,1957-02-18,35,55,"Morse, Wayne Lyman",6738,4,OR,100,Democrat,-0.851,0.525
85,3,1957-02-18,35,55,"Morton, Thruston Ballard",6745,1,KY,200,Republican,0.2,-0.4
85,3,1957-02-18,35,55,"Mundt, Karl Earl",6796,6,SD,200,Republican,0.275,-0.018
85,3,1957-02-18,35,55,"Murray, James Edward",6820,6,MT,100,Democrat,-0.432,0.35
85,3,1957-02-18,35,55,"Neely, Matthew Mansfield",6856,4,WV,100,Democrat,-0.346,0.311
85,3,1957-02-18,35,55,"Neuberger, Richard Lewis",6882,6,OR,100,Democrat,-0.543,-0.419
85,3,1957-02-18,35,55,"O'mahoney, Joseph Christopher",7070,6,WY,100,Democrat,-0.236,0.243
85,3,1957-02-18,35,55,"Pastore, John Orlando",7229,6,RI,100,Democrat,-0.256,-0.144
85,3,1957-02-18,35,55,"Payne, Frederick George",7271,1,ME,200,Republican,0.094,-0.514
85,3,1957-02-18,35,55,"Potter, Charles Edward",7551,1,MI,200,Republican,0.249,-0.438
